"","muni.no","2001month1","2001month2","2001month3","2001month4","2001month5","2001month6","2001month7","2001month8","2001month9","2001month10","2001month11","2001month12","2002month1","2002month2","2002month3","2002month4","2002month5","2002month6","2002month7","2002month8","2002month9","2002month10","2002month11","2002month12","2003month1","2003month2","2003month3","2003month4","2003month5","2003month6","2003month7","2003month8","2003month9","2003month10","2003month11","2003month12","2004month1","2004month2","2004month3","2004month4","2004month5","2004month6","2004month7","2004month8","2004month9","2004month10","2004month11","2004month12","2005month1","2005month2","2005month3","2005month4","2005month5","2005month6","2005month7","2005month8","2005month9","2005month10","2005month11","2005month12","2006month1","2006month2","2006month3","2006month4","2006month5","2006month6","2006month7","2006month8","2006month9","2006month10","2006month11","2006month12","2007month1","2007month2","2007month3","2007month4","2007month5","2007month6","2007month7","2007month8","2007month9","2007month10","2007month11","2007month12","2008month1","2008month2","2008month3","2008month4","2008month5","2008month6","2008month7","2008month8","2008month9","2008month10","2008month11","2008month12","2009month1","2009month2","2009month3","2009month4","2009month5","2009month6","2009month7","2009month8","2009month9","2009month10","2009month11","2009month12","2010month1","2010month2","2010month3","2010month4","2010month5","2010month6","2010month7","2010month8","2010month9","2010month10","2010month11","2010month12","2011month1","2011month2","2011month3","2011month4","2011month5","2011month6","2011month7","2011month8","2011month9","2011month10","2011month11","2011month12","2012month1","2012month2","2012month3","2012month4","2012month5","2012month6","2012month7","2012month8","2012month9","2012month10","2012month11","2012month12","2013month1","2013month2","2013month3","2013month4","2013month5","2013month6","2013month7","2013month8","2013month9","2013month10","2013month11","2013month12","2014month1","2014month2","2014month3","2014month4","2014month5","2014month6","2014month7","2014month8","2014month9","2014month10","2014month11","2014month12"
"35",110148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,17,9,0,0,0,0,0,0,0,0,0,2,19,2,0,0,0,0,0,0,0,0,0,4,17,4,0,0,0,0,0,0,0,0,0,3,13,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"36",110149,0,0,0,0,0,0,0,31,98,25,0,0,0,0,0,0,0,0,0,40,540,128,6,2,0,0,0,1,0,5,5,136,299,186,12,2,0,0,0,0,0,2,6,148,732,225,6,1,0,1,0,0,0,0,10,215,773,111,6,0,0,0,0,0,3,2,17,83,469,46,33,0,0,0,0,0,0,7,0,144,484,242,15,0,0,0,0,0,1,0,1,11,67,58,8,0,0,0,0,0,0,0,1,1,17,36,0,0,0,0,0,0,0,1,1,62,236,40,4,3,0,0,0,0,0,0,0,3,20,18,16,0,0,0,0,0,0,1,2,8,12,14,0,0,0,0,0,0,0,0,0,4,7,2,1,1,0,0,0,0,0,0,1,1,11,4,1,1
"37",110150,0,0,0,0,0,0,0,25,13,7,0,0,0,0,0,0,0,0,2,38,197,62,4,0,0,0,0,0,0,0,3,38,151,131,2,0,0,0,0,0,0,0,9,49,292,87,5,1,0,0,0,0,0,0,0,41,201,82,3,0,0,0,0,0,0,1,3,42,270,12,11,0,0,0,0,0,0,0,1,90,211,66,0,0,0,0,0,0,0,0,2,1,15,37,1,0,0,0,0,0,0,0,2,2,27,25,0,0,0,0,0,0,0,0,4,26,72,14,1,0,0,0,0,0,2,0,0,0,8,11,3,0,0,0,0,0,0,1,0,1,11,2,1,2,0,0,0,0,0,0,1,10,15,3,1,0,0,0,0,0,0,0,0,2,11,5,1,0
"38",110155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,10,10,0,0,0,0,0,0,0,0,1,7,10,2,0,0,0,0,0,0,0,0,1,4,14,5,2,0,0,0,0,0,0,0,1,6,21,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",110160,0,0,0,0,0,0,0,4,6,3,0,0,0,0,0,0,0,0,5,49,207,81,7,0,0,0,0,1,0,0,4,46,61,63,3,0,0,0,0,0,0,1,28,72,220,62,1,0,0,0,0,0,0,0,9,62,288,70,0,0,0,0,0,0,0,1,4,43,86,6,5,0,0,0,0,0,0,0,3,32,61,49,1,0,0,0,0,0,0,0,8,12,22,15,0,0,0,0,0,0,0,0,0,1,17,13,0,0,0,0,0,0,0,0,0,23,18,2,1,0,0,0,0,0,0,2,1,2,10,2,0,0,0,0,0,0,0,0,1,29,7,11,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,9,12,4,0,0
"40",110170,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,18,47,27,0,0,0,0,0,0,0,0,9,60,27,19,0,0,0,0,0,0,0,0,0,62,99,13,3,0,0,0,0,0,0,0,0,12,74,19,0,0,0,0,0,0,0,0,1,36,111,0,1,0,0,0,0,0,0,0,0,2,24,8,0,0,0,0,0,0,0,0,1,8,28,10,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,41,8,7,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"41",110180,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,58,36,0,1,0,0,0,0,0,0,1,6,5,17,0,0,0,0,0,0,0,0,0,4,83,13,0,0,0,0,0,0,0,0,1,3,79,35,2,0,0,0,0,0,0,1,1,2,17,2,0,0,0,0,0,0,0,0,0,1,3,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"42",120005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,0,1,4,69,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,26,2,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,4,12,1,3,0,0,0,0,0,0,0,1,6,20,7,0,0
"43",120010,0,0,0,0,0,0,0,1,8,3,0,0,0,0,0,0,0,0,0,21,192,36,6,0,0,0,0,1,0,0,2,36,173,35,0,0,0,0,0,1,0,0,0,21,250,47,0,0,0,0,0,0,0,2,11,120,445,74,3,0,0,0,0,0,1,1,0,3,44,39,4,0,0,0,0,1,0,1,2,15,184,41,0,0,0,0,0,0,1,1,1,24,27,12,1,0,0,0,0,0,0,0,0,0,39,25,1,0,0,0,0,0,0,0,2,12,155,12,0,0,0,0,0,0,0,0,1,4,42,1,6,0,0,0,0,0,0,0,1,8,86,11,1,0,0,0,0,1,0,0,0,15,159,11,5,0,0,0,0,1,0,0,1,31,118,34,6,0
"44",120017,0,0,0,0,0,0,0,21,1,1,0,2,0,0,0,0,0,0,0,37,88,26,1,0,0,0,0,0,0,0,3,63,55,9,0,0,0,0,0,0,0,0,4,6,101,19,0,0,0,0,0,0,0,1,4,61,165,81,0,0,0,0,0,0,0,0,4,6,64,6,0,0,0,0,0,0,0,0,0,12,81,45,2,0,0,0,0,0,0,0,2,9,57,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,31,43,4,1,0,0,0,0,0,0,0,4,25,16,7,3,0,0,0,0,0,0,0,1,10,33,18,1,0,0,0,0,0,0,0,11,20,56,6,3,0,0,0,0,0,0,0,1,0,25,0,1,0
"45",120025,0,0,0,0,0,0,0,6,9,1,0,0,0,0,0,0,0,0,1,7,70,18,10,0,0,0,0,0,0,0,1,20,117,20,0,0,0,0,0,0,0,0,0,12,111,25,0,0,0,0,0,0,0,0,9,93,105,32,0,1,0,0,0,0,0,0,0,0,24,37,0,0,0,0,0,0,0,0,0,7,73,40,1,0,0,0,0,0,0,0,5,4,7,14,0,0,0,0,0,0,0,0,0,1,8,27,1,0,0,0,0,0,0,0,3,1,44,18,3,0,0,0,0,0,0,0,2,6,8,11,2,1,0,0,0,0,0,0,1,3,15,20,1,0,0,0,0,3,0,0,0,10,29,8,8,0,0,0,0,0,0,0,1,6,12,10,5,0
"46",120032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,12,4,0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,1,28,19,2,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,9,1,0,0
"47",120035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,0,0,0,0,0,0,0,0,0,3,22,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,16,32,0,0,0,0,0,0,0,1,0,1,13,24,0,0,0,0,0,0,0,0,0,0,18,30,2,0,0,0,0,0,0,0,0,0,21,30,0,0,0,0,0,0,0,0,0,2,2,22,2,0,0,0,0,0,0,0,0,2,34,37,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,12,16,3,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,13,11,4,0,0
"48",120038,0,0,0,0,0,0,0,13,3,3,0,0,0,0,0,0,0,0,4,39,195,56,4,0,0,0,0,0,0,0,43,192,178,18,0,0,0,0,0,0,0,0,2,74,178,13,0,0,0,0,0,0,0,0,45,513,321,19,1,0,0,0,0,0,0,0,1,38,129,12,1,0,0,0,0,0,0,0,0,19,92,20,1,0,0,0,0,0,0,0,2,3,32,20,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,49,140,5,2,0,0,0,0,0,0,0,4,10,16,2,0,0,0,0,0,0,0,0,2,2,30,0,1,0,0,0,0,0,0,0,1,10,13,5,0,0,0,0,0,0,0,0,1,12,17,1,1,0
"49",120039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,1,0,0,0,0,0,0,0,1,6,17,2,0,0,0,0,0,0,0,0,1,1,15,3,0,0,0,0,0,0,0,0,1,20,21,3,0,0,0,0,0,0,1,0,1,6,12,6,0,0,0,0,0,0,0,0,2,14,21,5,0,0,0,0,0,0,0,0,0,8,26,0,0,0,0,0,0,0,0,0,0,4,15,5,0,0,0,0,0,0,0,0,0,29,38,0,0,0,0,0,0,0,0,0,0,8,8,1,6,0,0,0,0,0,0,0,1,6,19,2,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0
"50",120042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,15,1,0,0,0,0,0,0,0,2,14,63,18,2,0,0,0,0,0,2,0,2,5,22,8,7,0,2,0,0,0,0,1,0,27,54,0,2,0,1,0,0,0,1,0,3,40,32,5,0,0,0,2,1,0,0,1,5,28,36,16,0,0,0,0,0,0,0,0,5,17,9,1,5,1,0,0,0,0,0,0,0,0,26,1,5,0,0,0,0,1,0,0,3,82,37,6,0,0,0,0,0,0,0,1,3,14,17,1,4,0,0,0,0,0,0,0,2,8,13,2,0,0,0,0,0,0,0,0,1,6,16,0,0,0,0,0,0,0,0,2,0,13,13,1,0,0
"51",120043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,25,3,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0
"52",120070,0,0,0,0,0,0,0,4,7,2,0,0,0,0,0,0,0,0,0,14,130,6,5,0,0,0,0,0,0,0,1,32,168,14,0,0,0,0,0,0,0,0,0,20,175,25,0,4,0,0,0,0,0,0,7,159,257,21,0,0,0,0,0,0,0,0,1,2,29,39,2,0,0,0,0,0,0,0,1,8,117,37,0,0,0,0,0,0,0,0,0,1,28,48,0,0,0,0,0,0,0,0,0,0,14,23,0,0,0,0,0,0,0,0,0,2,67,10,5,0,0,0,0,0,0,0,0,0,20,2,4,0,0,0,0,0,0,0,0,1,48,15,0,0,0,0,0,0,0,0,1,11,107,7,1,0,0,0,0,0,0,0,4,9,56,15,3,0
"53",110020,0,0,0,0,0,0,0,54,27,18,0,0,0,0,0,0,0,1,44,206,597,153,16,0,2,0,0,0,1,0,80,742,682,298,16,8,0,0,0,0,0,1,68,626,918,259,25,10,6,0,0,1,0,14,200,1843,1500,227,31,2,0,0,0,0,0,9,108,1078,1923,124,19,2,0,0,0,0,0,9,30,1198,1245,347,19,1,0,0,0,0,0,3,42,703,539,199,21,0,0,0,3,0,0,6,8,88,330,191,10,1,0,0,0,0,0,7,202,1126,807,94,11,6,1,0,2,1,1,11,36,480,319,65,12,1,0,0,0,0,2,0,29,773,630,76,14,9,0,2,1,5,0,6,12,120,245,14,1,13,0,4,1,0,0,7,15,587,316,54,9,11
"54",120013,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,1,12,46,13,3,0,0,0,0,0,0,0,21,83,137,17,0,0,0,0,0,0,0,0,0,16,75,4,0,0,0,0,0,0,0,1,13,233,101,12,1,0,0,0,0,0,0,0,3,15,53,1,4,0,0,0,0,0,0,0,0,28,104,5,0,0,0,0,0,0,0,0,1,23,59,8,0,0,0,0,0,0,0,0,1,2,29,27,0,0,0,0,0,0,0,0,7,32,113,15,0,0,0,0,0,0,0,0,2,5,14,0,0,0,0,0,0,0,0,0,0,6,34,11,0,0,0,0,0,0,0,0,2,8,28,4,0,0,0,0,0,0,0,0,0,16,22,2,0,0
"55",120020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27,84,8,1,0,0,0,0,0,0,0,1,42,89,10,2,0,0,0,0,0,0,0,2,5,43,15,0,0,4,0,0,0,0,0,15,79,107,2,0,0,0,0,0,0,6,0,5,40,65,9,1,0,0,0,0,0,0,0,6,57,64,8,0,0,0,0,0,0,0,0,1,38,46,2,0,0,0,0,0,0,0,0,3,4,34,11,1,0,0,0,0,0,0,1,0,70,84,10,2,0,0,0,0,0,0,0,0,25,50,1,1,0,0,0,0,0,0,0,0,14,54,15,0,0,0,0,0,0,0,0,3,3,42,1,0,0,0,0,0,0,0,0,1,28,35,5,0,0
"56",120030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,77,3,0,0,0,0,0,0,0,0,2,60,98,2,0,0,0,0,0,0,0,0,0,13,47,0,0,0,0,0,0,0,0,0,19,320,78,4,0,0,0,0,0,0,0,0,1,104,151,3,0,0,0,0,0,0,0,1,1,92,138,2,0,0,0,0,0,0,0,0,2,96,64,2,0,0,0,0,0,0,0,0,0,13,96,0,0,0,0,0,0,0,0,0,0,114,187,16,0,0,0,0,0,0,0,2,1,41,74,4,1,0,0,0,0,0,0,0,1,61,111,4,0,0,0,0,0,1,0,0,0,54,147,3,0,0,0,0,0,0,0,0,0,50,46,8,0,0
"57",120033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,12,16,0,0,0,0,0,0,0,0,3,6,13,8,0,0,0,0,0,0,0,0,0,3,10,1,0,0,3,0,0,0,0,0,1,21,18,3,0,0,2,0,0,0,0,0,0,14,18,0,1,0,0,0,0,0,0,0,1,12,24,7,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,2,1,4,2,2,0,0,0,0,2,0,0,0,24,21,0,0,0,0,0,0,0,0,0,3,8,4,0,0,0,0,0,0,0,0,0,1,5,20,1,2,0,0,0,0,1,0,0,3,7,15,2,0,0,0,0,0,0,0,0,0,1,10,4,0,0
"58",120034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,0,0,0,0,0,0,12,31,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,3,65,5,5,0,0,0,0,0,0,1,0,2,24,31,0,0,0,0,0,0,0,0,0,0,14,32,2,0,0,0,0,0,0,0,0,1,2,10,3,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,3,15,21,5,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,8,30,0,0,0,0,0,0,0,0,0,0,11,20,0,0,0,0,0,0,0,0,0,1,34,19,2,0,0
"59",120040,0,0,0,0,0,0,0,18,28,13,0,0,0,0,0,0,0,0,2,44,179,50,12,0,0,0,0,0,3,0,20,200,287,47,0,0,0,0,0,0,0,0,9,30,319,21,0,0,0,0,0,0,0,1,37,415,569,91,4,0,0,0,0,0,2,1,14,18,185,17,3,0,0,0,0,0,1,3,13,78,181,21,0,0,0,0,0,0,0,0,15,46,93,49,1,0,0,0,0,0,0,0,0,10,63,27,0,0,0,0,0,0,0,1,8,95,322,23,0,0,0,0,0,0,0,2,14,15,32,3,3,0,0,0,0,0,0,0,1,14,82,11,1,0,0,0,0,0,0,0,3,22,95,4,1,0,0,0,0,0,0,0,0,13,54,2,2,0
"60",120045,0,0,0,0,0,0,0,15,9,2,0,0,0,0,0,0,0,0,0,22,114,20,1,0,0,0,0,0,2,0,3,95,101,4,0,0,0,0,0,0,0,0,7,23,133,11,0,0,0,0,0,0,0,0,20,281,343,18,0,0,0,0,0,0,0,0,1,6,68,8,0,0,0,0,0,0,0,0,0,29,41,11,0,0,0,0,0,0,0,1,7,12,28,18,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,3,67,23,0,1,0,0,0,0,0,0,0,7,6,6,0,0,0,0,0,0,0,0,0,1,7,8,0,1,0,0,0,0,0,0,0,0,10,8,1,0,0,0,0,0,1,0,0,1,2,4,0,0,0
"61",120050,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,52,129,18,3,0,0,0,0,0,0,0,7,145,245,19,0,0,0,0,0,0,0,0,1,22,111,2,0,0,0,0,0,0,0,0,34,438,353,38,0,2,0,0,0,0,0,0,2,29,194,1,0,0,0,0,0,0,0,0,2,62,268,14,0,0,0,0,0,0,0,0,2,58,148,39,1,0,0,0,0,0,0,0,0,1,72,34,0,0,0,0,0,0,0,0,5,65,299,24,1,0,0,0,0,0,0,0,1,14,100,8,3,0,0,0,0,0,0,0,4,25,138,5,0,0,0,0,0,1,0,0,2,40,155,6,3,0,0,0,0,0,0,0,0,68,126,7,2,0
"62",120060,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,26,113,7,1,0,0,0,0,0,0,0,3,34,91,10,0,0,0,0,0,0,0,0,0,6,44,3,0,0,0,0,0,0,0,0,44,240,90,6,0,0,0,0,0,0,0,0,3,89,161,11,0,0,0,0,0,0,0,0,2,49,65,2,0,0,0,0,0,0,0,0,3,85,72,7,1,0,0,0,0,0,0,0,0,11,44,11,0,0,0,0,0,0,0,0,2,103,136,2,0,0,0,0,0,0,0,0,0,19,61,2,0,0,0,0,0,0,0,1,0,60,103,7,1,0,0,0,0,0,0,1,0,17,82,3,0,0,0,0,0,0,0,0,1,41,68,6,0,0
"63",120080,0,0,0,0,0,0,0,8,9,3,0,0,0,0,0,0,0,0,0,35,156,35,1,0,0,0,0,0,0,0,7,134,191,42,0,0,0,0,0,0,0,0,0,19,115,5,0,0,0,0,0,0,0,0,16,273,273,40,0,0,0,0,0,0,0,0,0,20,99,13,1,0,0,0,0,0,0,0,6,46,133,7,2,0,0,0,0,0,0,0,0,33,69,19,1,0,0,0,0,0,0,0,0,6,32,13,0,0,0,0,0,0,0,0,5,29,125,26,1,0,0,0,0,0,0,0,1,17,23,5,0,0,0,0,0,0,0,0,1,3,40,15,0,0,0,0,0,0,0,0,0,17,59,5,0,0,0,0,0,0,0,0,0,4,33,2,0,0
"64",110020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",130002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,3,2,0,1,0,0,2,0,0,2,2,18,9,5,1,0,0,0,0,0,0,0,4,11,16,6,0,0,0,0,0,0,0,1,5,7,4,2,2,0,0,0,0,0,0,8,13,24,6,0,0,1,0,0,0,0,0,3,5,7,9,8,0,0,0,0,2,0,0,0,4,3,2,1,0,0,0,0,0,0,0,0,1,21,4,1,0,0,0,1,0,0,0,5,22,9,2,0,0,0,0,0,0,0,0,0,1,5,17,1,0,0,0,0,0,0,0,0,4,9,9,0,0,0,0,0,0,1,0,3,19,10,5,1,0,0,0,0,0,0,0,0,11,20,5,3,1
"66",130006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"67",130008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
"68",130010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"69",130030,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,5,11,17,38,37,3,4,0,0,0,0,0,0,1,6,42,12,20,0,0,0,0,0,0,1,0,5,35,20,0,3,0,0,0,1,0,1,26,34,33,20,4,0,0,0,0,0,2,2,16,26,65,16,5,1,0,0,0,0,0,3,9,6,41,15,0,0,1,0,0,0,0,0,12,0,8,12,2,0,0,1,0,0,0,2,18,87,128,16,0,0,0,0,0,1,0,2,9,28,10,1,0,0,0,0,0,0,0,2,3,11,13,7,2,0,0,0,0,0,1,0,6,13,20,21,2,0,0,0,0,1,0,3,6,15,17,6,0,0,0,0,0,0,2,0,14,34,5,33,5
"70",130060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"71",130063,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,3,1,0,1,0,2,0,0,0,0,0,0,1,4,7,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,1,2,0,0,0,0,0,0,0,2,4,2,2,0,1,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,8,0,1,0,0,0,0,0,0,0,1,2,0,0,0
"72",130068,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,5,8,0,0,0,0,0,0,0,0,0,0,4,14,1,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,9,1,2,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,8,10,3,1,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,8,6,2,0,0,0,0,0,0,3,0,1,6,0,1,0,0,0,0,0,0,0,0,5,1,1,2
